1526902934.089 58259.487663 15081.570
1526902935.089 58259.487675 15081.542
1526902936.089 58259.487686 15081.570
1526902937.093 58259.487698 15081.541
1526902938.093 58259.487709 15081.526
1526902939.093 58259.487721 15081.527
1526902940.093 58259.487733 15081.513
1526902941.093 58259.487744 15081.484
1526902942.093 58259.487756 15081.556
1526902943.093 58259.487767 15081.541
1526902944.093 58259.487779 15081.527
1526903040.105 58259.488890 15081.566
1526903041.105 58259.488902 15081.538
1526903042.109 58259.488913 15081.553
1526903043.109 58259.488925 15081.495
1526903044.109 58259.488936 15081.525
1526903045.109 58259.488948 15081.510
1526903046.109 58259.488960 15081.582
1526903047.109 58259.488971 15081.582
1526903048.109 58259.488983 15081.567
1526903049.109 58259.488994 15081.524
1526903050.109 58259.489006 15081.511
1526903051.109 58259.489017 15081.554
1526903052.109 58259.489029 15081.554
1526903053.109 58259.489041 15081.497
1526903054.109 58259.489052 15081.568
1526903055.109 58259.489064 15081.510
1526903056.109 58259.489075 15081.583
1526903057.109 58259.489087 15081.511
1526903121.121 58259.489828 15081.523
1526903122.121 58259.489839 15081.566
1526903123.121 58259.489851 15081.495
1526903124.121 58259.489863 15081.567
1526903125.121 58259.489874 15081.482
1526903126.121 58259.489886 15081.525
1526903127.121 58259.489897 15081.496
1526903128.121 58259.489909 15081.524
1526903129.121 58259.489920 15081.538
1526903130.121 58259.489932 15081.581
1526903145.121 58259.490106 15081.526
1526903146.121 58259.490117 15081.547
1526903147.125 58259.490129 15081.462
1526903148.125 58259.490140 15081.533
1526903149.125 58259.490152 15081.534
1526903150.125 58259.490163 15081.563
1526903151.125 58259.490175 15081.477
1526903152.125 58259.490187 15081.564
1526903153.125 58259.490198 15081.550
1526903154.125 58259.490210 15081.550
1526903155.125 58259.490221 15081.521
1526903156.125 58259.490233 15081.521
1526903157.125 58259.490245 15081.550
1526903158.125 58259.490256 15081.507
1526903159.125 58259.490268 15081.564
1526903160.125 58259.490279 15081.521
1526903161.125 58259.490291 15081.507
1526903162.125 58259.490302 15081.565
1526903163.125 58259.490314 15081.521
1526903164.125 58259.490326 15081.509
1526903165.125 58259.490337 15081.522
1526903166.125 58259.490349 15081.523
1526903167.125 58259.490360 15081.509
1526903168.125 58259.490372 15081.568
1526903169.125 58259.490383 15081.481
1526903170.125 58259.490395 15081.539
1526903171.125 58259.490407 15081.539
1526903172.125 58259.490418 15081.525
